id,text,iso,link,role
s8,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
pl16,Huaraz,PLACE,['QSLINK'],['landmark']
no_id,as,O,,
se11,people,SPATIAL_ENTITY,['MOVELINK'],['mover']
m19,visit,MOTION,['MOVELINK'],['trigger']
no_id,these,O,,
pl17,mountains,PLACE,"['QSLINK', 'OLINK', 'MOVELINK']","['landmark', 'landmark', 'goal']"
no_id,to,O,,
no_id,see,O,,
no_id,the,O,,
no_id,snow,O,,
no_id,capped,O,,
pl18,peaks,PLACE,"['QSLINK', 'OLINK']","['trajector', 'trajector']"
no_id,.,O,,

no_id,To,O,,
se24,me,SPATIAL_ENTITY,,
no_id,personally,O,,
no_id,",",O,,
no_id,though,O,,
no_id,",",O,,
no_id,it,O,,
no_id,is,O,,
no_id,sad,O,,
no_id,to,O,,
no_id,look,O,,
no_id,across,O,,
no_id,these,O,,
no_id,mountains,O,,
no_id,and,O,,
no_id,realize,O,,
no_id,that,O,,
no_id,in,O,,
no_id,50,O,,
no_id,years,O,,
no_id,",",O,,
no_id,this,O,,
no_id,view,O,,
no_id,will,O,,
no_id,be,O,,
no_id,gone,O,,
no_id,.,O,,

no_id,Monarchs,O,,
no_id,",",O,,
no_id,Deforestation,O,,
no_id,",",O,,
no_id,Poverty,O,,
no_id,",",O,,
no_id,and,O,,
no_id,Climate,O,,
no_id,Change,O,,
no_id,Friday,O,,
no_id,",",O,,
no_id,February,O,,
no_id,10th,O,,
no_id,",",O,,
no_id,2006,O,,
no_id,The,O,,
se0,butterflies,SPATIAL_ENTITY,['MOVELINK'],['goal']
se1,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
m0,visited,MOTION,['MOVELINK'],['trigger']
no_id,last,O,,
no_id,week,O,,
e9,congregate,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,in,O,,
no_id,the,O,,
no_id,millions,O,,
s0,at,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl0,tops,PLACE,"['QSLINK', 'QSLINK']","['trajector', 'landmark']"
s1,of,SPATIAL_SIGNAL,['QSLINK'],['trigger']
pl1,mountains,PLACE,"['QSLINK', 'QSLINK']","['landmark', 'trajector']"
s2,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl2,center,PLACE,"['QSLINK', 'QSLINK']","['trajector', 'landmark']"
s3,of,SPATIAL_SIGNAL,['QSLINK'],['trigger']
pl3,Mexico,PLACE,['QSLINK'],['landmark']
no_id,.,O,,

se10,They,SPATIAL_ENTITY,,
no_id,choose,O,,
no_id,these,O,,
no_id,places,O,,
no_id,because,O,,
se11,they,SPATIAL_ENTITY,,
no_id,have,O,,
no_id,the,O,,
no_id,perfect,O,,
no_id,conditions,O,,
no_id,for,O,,
no_id,surviving,O,,
no_id,the,O,,
no_id,winter,O,,
no_id,â€,O,,
no_id,“,O,,
no_id,conditions,O,,
no_id,that,O,,
no_id,are,O,,
no_id,now,O,,
no_id,threatened,O,,
no_id,.,O,,

no_id,The,O,,
se2,butterflies,SPATIAL_ENTITY,,
no_id,that,O,,
no_id,are,O,,
e1,wintering,NONMOTION_EVENT,['QSLINK'],['trajector']
pl4,here,PLACE,['QSLINK'],['landmark']
no_id,are,O,,
no_id,mostly,O,,
no_id,hibernating,O,,
no_id,.,O,,

no_id,While,O,,
no_id,the,O,,
pl17,skies,PLACE,['QSLINK'],['landmark']
no_id,were,O,,
s5,full,SPATIAL_SIGNAL,['QSLINK'],['trigger']
s5,of,SPATIAL_SIGNAL,['QSLINK'],['trigger']
se9,butterflies,SPATIAL_ENTITY,['QSLINK'],['trajector']
no_id,",",O,,
no_id,there,O,,
no_id,were,O,,
no_id,even,O,,
se3,more,SPATIAL_ENTITY,,
no_id,(,O,,
no_id,believe,O,,
no_id,it,O,,
no_id,or,O,,
no_id,not,O,,
no_id,),O,,
e2,hanging,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,motionless,O,,
s4,on,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
se4,trees,SPATIAL_ENTITY,['QSLINK'],['landmark']
no_id,.,O,,

no_id,What,O,,
se5,they,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,need,O,,
no_id,is,O,,
no_id,a,O,,
no_id,cool,O,,
no_id,dry,O,,
no_id,climate,O,,
no_id,to,O,,
no_id,survive,O,,
no_id,these,O,,
no_id,winter,O,,
no_id,months,O,,
no_id,",",O,,
no_id,before,O,,
m4,returning,MOTION,['MOVELINK'],['trigger']
ms2,to,MOTION_SIGNAL,,
pl18,northeastern,PLACE,['MOVELINK'],['goal']
pl18,North,PLACE,['MOVELINK'],['goal']
pl18,America,PLACE,['MOVELINK'],['goal']
no_id,in,O,,
no_id,the,O,,
no_id,spring,O,,
no_id,.,O,,

no_id,(,O,,
no_id,Read,O,,
no_id,more,O,,
no_id,about,O,,
no_id,their,O,,
no_id,life,O,,
no_id,cycle,O,,
no_id,.,O,,

no_id,),O,,
no_id,According,O,,
no_id,to,O,,
no_id,a,O,,
no_id,recent,O,,
no_id,study,O,,
no_id,(,O,,
no_id,read,O,,
no_id,a,O,,
no_id,less,O,,
no_id,technical,O,,
no_id,summary,O,,
no_id,here,O,,
no_id,),O,,
no_id,",",O,,
no_id,it,O,,
no_id,is,O,,
no_id,likely,O,,
no_id,that,O,,
s7,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,this,O,,
pl6,region,PLACE,"['QSLINK', 'QSLINK']","['trajector', 'landmark']"
s8,of,SPATIAL_SIGNAL,['QSLINK'],['trigger']
pl7,Mexico,PLACE,['QSLINK'],['landmark']
no_id,",",O,,
no_id,there,O,,
no_id,will,O,,
no_id,be,O,,
no_id,more,O,,
no_id,winter,O,,
e3,rain,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,.,O,,

no_id,Winter,O,,
no_id,rain,O,,
no_id,is,O,,
no_id,currently,O,,
no_id,extremely,O,,
no_id,uncommon,O,,
no_id,(,O,,
no_id,like,O,,
e4,rain,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,in,O,,
no_id,the,O,,
no_id,summer,O,,
s10,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
pl8,California,PLACE,['QSLINK'],['landmark']
no_id,),O,,
no_id,.,O,,

no_id,It,O,,
no_id,is,O,,
e0,cold,NONMOTION_EVENT,['QSLINK'],['trajector']
s9,at,SPATIAL_SIGNAL,['QSLINK'],['trigger']
me0,"11,000",MEASURE,,
me0,feet,MEASURE,,
no_id,",",O,,
no_id,and,O,,
no_id,moisture,O,,
no_id,with,O,,
no_id,freezing,O,,
no_id,conditions,O,,
no_id,kills,O,,
no_id,the,O,,
no_id,butterflies,O,,
no_id,.,O,,

no_id,In,O,,
no_id,2002,O,,
no_id,",",O,,
no_id,a,O,,
no_id,January,O,,
no_id,storm,O,,
no_id,killed,O,,
no_id,over,O,,
no_id,70,O,,
no_id,%,O,,
no_id,of,O,,
no_id,the,O,,
no_id,butterflies,O,,
no_id,",",O,,
no_id,and,O,,
no_id,conditions,O,,
no_id,bad,O,,
no_id,enough,O,,
no_id,to,O,,
no_id,destroy,O,,
no_id,all,O,,
no_id,butterfly,O,,
no_id,habitats,O,,
no_id,may,O,,
no_id,be,O,,
no_id,prevalent,O,,
no_id,by,O,,
no_id,2050,O,,
no_id,.,O,,

no_id,This,O,,
no_id,study,O,,
no_id,relies,O,,
no_id,on,O,,
no_id,predictions,O,,
no_id,of,O,,
no_id,future,O,,
no_id,rainfall,O,,
no_id,",",O,,
no_id,which,O,,
no_id,are,O,,
no_id,not,O,,
no_id,as,O,,
no_id,reliable,O,,
no_id,as,O,,
no_id,predictions,O,,
no_id,of,O,,
no_id,future,O,,
no_id,temperatures,O,,
no_id,â€,O,,
no_id,“,O,,
no_id,the,O,,
no_id,rain,O,,
no_id,predictions,O,,
no_id,may,O,,
no_id,be,O,,
no_id,wrong,O,,
no_id,.,O,,

no_id,If,O,,
no_id,the,O,,
se8,butterflies,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,have,O,,
no_id,to,O,,
m5,move,MOTION,['MOVELINK'],['trigger']
ms3,to,MOTION_SIGNAL,,
no_id,a,O,,
no_id,new,O,,
pl9,place,PLACE,['MOVELINK'],['goal']
no_id,to,O,,
no_id,find,O,,
no_id,conditions,O,,
no_id,where,O,,
no_id,they,O,,
no_id,can,O,,
no_id,survive,O,,
no_id,the,O,,
no_id,winter,O,,
no_id,",",O,,
no_id,however,O,,
no_id,",",O,,
se13,they,SPATIAL_ENTITY,,
no_id,may,O,,
no_id,be,O,,
no_id,in,O,,
no_id,big,O,,
no_id,trouble,O,,
no_id,",",O,,
no_id,as,O,,
no_id,people,O,,
no_id,are,O,,
no_id,likely,O,,
no_id,to,O,,
no_id,be,O,,
no_id,already,O,,
no_id,living,O,,
no_id,there,O,,
no_id,.,O,,

no_id,*,O,,
no_id,WPG2,O,,
no_id,CANNOT,O,,
no_id,LOCATE,O,,
no_id,GALLERY2,O,,
no_id,ITEM,O,,
no_id,BY,O,,
no_id,*,O,,
no_id,Indeed,O,,
no_id,",",O,,
no_id,the,O,,
no_id,butterflies,O,,
no_id,are,O,,
no_id,threatened,O,,
no_id,by,O,,
no_id,deforestation,O,,
no_id,as,O,,
no_id,well,O,,
no_id,",",O,,
no_id,most,O,,
no_id,of,O,,
no_id,it,O,,
no_id,illegal,O,,
no_id,",",O,,
no_id,as,O,,
no_id,this,O,,
pl5,region,PLACE,,
no_id,is,O,,
no_id,",",O,,
no_id,in,O,,
no_id,theory,O,,
no_id,",",O,,
no_id,protected,O,,
no_id,.,O,,

no_id,On,O,,
no_id,the,O,,
m10,ride,MOTION,['MOVELINK'],['trigger']
ms0,up,MOTION_SIGNAL,,
no_id,the,O,,
p0,mountains,PATH,,
no_id,",",O,,
se18,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,saw,O,,
no_id,a,O,,
no_id,number,O,,
no_id,of,O,,
no_id,electric,O,,
no_id,saws,O,,
no_id,turning,O,,
no_id,trees,O,,
no_id,into,O,,
no_id,furniture,O,,
no_id,.,O,,

no_id,It,O,,
no_id,is,O,,
no_id,more,O,,
no_id,complicated,O,,
no_id,.,O,,

no_id,The,O,,
no_id,people,O,,
e5,living,NONMOTION_EVENT,,
me2,near,MEASURE,,
no_id,the,O,,
se19,butterflies,SPATIAL_ENTITY,,
no_id,are,O,,
no_id,poor,O,,
no_id,.,O,,

no_id,The,O,,
p1,trail,PATH,,
pl12,entrance,PLACE,['QSLINK'],['landmark']
no_id,to,O,,
no_id,the,O,,
no_id,butterfly,O,,
pl13,sanctuary,PLACE,,
no_id,was,O,,
s16,full,SPATIAL_SIGNAL,['QSLINK'],['trigger']
s16,of,SPATIAL_SIGNAL,['QSLINK'],['trigger']
pl14,shops,PLACE,['QSLINK'],['trajector']
no_id,pedaling,O,,
no_id,trinkets,O,,
no_id,and,O,,
no_id,young,O,,
no_id,children,O,,
no_id,begging,O,,
no_id,for,O,,
no_id,money,O,,
no_id,.,O,,

no_id,It,O,,
no_id,was,O,,
no_id,actually,O,,
no_id,the,O,,
no_id,least,O,,
no_id,safe,O,,
no_id,place,O,,
se20,I,SPATIAL_ENTITY,,
no_id,have,O,,
no_id,felt,O,,
no_id,yet,O,,
no_id,on,O,,
no_id,this,O,,
no_id,trip,O,,
no_id,",",O,,
no_id,and,O,,
se12,I,SPATIAL_ENTITY,,
no_id,asked,O,,
no_id,to,O,,
e6,camp,NONMOTION_EVENT,"['QSLINK', 'QSLINK']","['trajector', 'trajector']"
s13,inside,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl15,park,PLACE,['QSLINK'],['landmark']
no_id,instead,O,,
no_id,of,O,,
s14,at,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl16,entrance,PLACE,"['QSLINK', 'QSLINK']","['landmark', 'landmark']"
s15,where,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,most,O,,
no_id,people,O,,
e7,camp,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,.,O,,

e8,Camped,NONMOTION_EVENT,['QSLINK'],['trajector']
me1,less,MEASURE,,
me1,than,MEASURE,,
me1,a,MEASURE,,
me1,kilometer,MEASURE,,
s12,from,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
se14,butterflies,SPATIAL_ENTITY,['QSLINK'],['landmark']
no_id,",",O,,
se6,I,SPATIAL_ENTITY,,
no_id,heard,O,,
no_id,a,O,,
se15,subwoofer,SPATIAL_ENTITY,['OLINK'],['trajector']
s6,down,SPATIAL_SIGNAL,['OLINK'],['trigger']
no_id,the,O,,
p2,hill,PATH,['OLINK'],['landmark']
no_id,beating,O,,
no_id,out,O,,
no_id,a,O,,
no_id,baseline,O,,
no_id,",",O,,
no_id,suggesting,O,,
no_id,that,O,,
no_id,the,O,,
no_id,area,O,,
no_id,was,O,,
no_id,not,O,,
no_id,well,O,,
no_id,protected,O,,
no_id,.,O,,

no_id,The,O,,
no_id,next,O,,
no_id,day,O,,
no_id,",",O,,
se21,I,SPATIAL_ENTITY,,
no_id,was,O,,
no_id,surprised,O,,
no_id,how,O,,
no_id,poorly,O,,
no_id,maintained,O,,
no_id,the,O,,
p3,trail,PATH,,
no_id,to,O,,
no_id,the,O,,
se16,butterflies,SPATIAL_ENTITY,,
no_id,was,O,,
no_id,",",O,,
no_id,as,O,,
no_id,thousands,O,,
no_id,of,O,,
se17,tourists,SPATIAL_ENTITY,['MOVELINK'],['mover']
m9,trampled,MOTION,['MOVELINK'],['trigger']
no_id,random,O,,
p4,trails,PATH,,
ms4,down,MOTION_SIGNAL,,
no_id,a,O,,
no_id,steep,O,,
no_id,mountain,O,,
p5,side,PATH,['MOVELINK'],['landmark']
no_id,.,O,,

no_id,The,O,,
no_id,future,O,,
no_id,of,O,,
no_id,the,O,,
no_id,Amazon,O,,
no_id,?,O,,

no_id,A,O,,
no_id,week,O,,
no_id,in,O,,
no_id,Manaus,O,,
no_id,Tuesday,O,,
no_id,",",O,,
no_id,August,O,,
no_id,22nd,O,,
no_id,",",O,,
no_id,2006,O,,
se0,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
e5,spent,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,a,O,,
no_id,week,O,,
s0,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
pl0,Manaus,PLACE,['QSLINK'],['landmark']
no_id,",",O,,
e7,staying,NONMOTION_EVENT,['QSLINK'],['trajector']
s1,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl1,apartment,PLACE,['QSLINK'],['landmark']
no_id,of,O,,
no_id,two,O,,
no_id,graduate,O,,
no_id,students,O,,
no_id,and,O,,
m2,visiting,MOTION,['MOVELINK'],['trigger']
pl2,Instituto,PLACE,['MOVELINK'],['goal']
pl2,National,PLACE,['MOVELINK'],['goal']
pl2,de,PLACE,['MOVELINK'],['goal']
pl2,Pesquisas,PLACE,['MOVELINK'],['goal']
pl2,da,PLACE,['MOVELINK'],['goal']
pl2,Amazonia,PLACE,['MOVELINK'],['goal']
no_id,(,O,,
pl3,INPA,PLACE,,
no_id,),O,,
no_id,",",O,,
no_id,a,O,,
no_id,famous,O,,
no_id,research,O,,
pl4,center,PLACE,,
no_id,.,O,,

pl5,Here,PLACE,"['QSLINK', 'QSLINK']","['landmark', 'landmark']"
no_id,",",O,,
no_id,in,O,,
no_id,addition,O,,
no_id,to,O,,
e0,giving,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,a,O,,
no_id,presentation,O,,
no_id,for,O,,
pl6,INPA,PLACE,['OLINK'],['landmark']
no_id,and,O,,
no_id,also,O,,
no_id,for,O,,
se1,students,SPATIAL_ENTITY,['QSLINK'],['trajector']
s8,at,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,a,O,,
s2,neighboring,SPATIAL_SIGNAL,['OLINK'],['trigger']
pl7,University,PLACE,"['QSLINK', 'OLINK']","['landmark', 'trajector']"
no_id,",",O,,
se15,I,SPATIAL_ENTITY,,
e2,talked,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,with,O,,
no_id,scientists,O,,
no_id,modelling,O,,
e14,climate,NONMOTION_EVENT,['QSLINK'],['trajector']
s3,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl8,Amazon,PLACE,['QSLINK'],['landmark']
pl8,rainforest,PLACE,['QSLINK'],['landmark']
no_id,.,O,,

no_id,From,O,,
no_id,what,O,,
se16,I,SPATIAL_ENTITY,,
no_id,gather,O,,
no_id,",",O,,
no_id,the,O,,
pl9,rainforest,PLACE,,
no_id,faces,O,,
no_id,three,O,,
no_id,major,O,,
no_id,threats,O,,
no_id,.,O,,

no_id,1,O,,
no_id,),O,,
no_id,Direct,O,,
no_id,deforestation,O,,
no_id,",",O,,
no_id,2,O,,
no_id,),O,,
no_id,Decreased,O,,
no_id,rainfall,O,,
no_id,caused,O,,
no_id,by,O,,
no_id,deforestation,O,,
no_id,",",O,,
no_id,and,O,,
no_id,3,O,,
no_id,),O,,
no_id,the,O,,
no_id,possibility,O,,
no_id,that,O,,
no_id,global,O,,
no_id,warming,O,,
no_id,will,O,,
no_id,dry,O,,
no_id,out,O,,
no_id,the,O,,
pl10,basin,PLACE,,
no_id,.,O,,

no_id,Although,O,,
no_id,the,O,,
pl11,Amazon,PLACE,['QSLINK'],['landmark']
pl11,basin,PLACE,['QSLINK'],['landmark']
no_id,is,O,,
no_id,enormous,O,,
no_id,(,O,,
no_id,similar,O,,
no_id,in,O,,
no_id,size,O,,
no_id,to,O,,
no_id,the,O,,
pl12,contiguous,PLACE,,
pl12,U.S.,PLACE,,
no_id,),O,,
no_id,",",O,,
e6,deforestation,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,is,O,,
no_id,a,O,,
no_id,major,O,,
no_id,threat,O,,
no_id,.,O,,

s9,Everywhere,SPATIAL_SIGNAL,['QSLINK'],['trigger']
p0,roads,PATH,['MOVELINK'],['mover']
no_id,are,O,,
m3,built,MOTION,"['QSLINK', 'MOVELINK']","['landmark', 'trigger']"
no_id,",",O,,
no_id,the,O,,
pl14,forest,PLACE,['MOVELINK'],['mover']
no_id,is,O,,
m4,cut,MOTION,"['QSLINK', 'MOVELINK']","['trajector', 'trigger']"
ms5,down,MOTION_SIGNAL,,
no_id,",",O,,
no_id,making,O,,
no_id,way,O,,
no_id,for,O,,
pl15,fields,PLACE,['QSLINK'],['landmark']
s10,of,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,soy,O,,
se9,beans,SPATIAL_ENTITY,,
no_id,or,O,,
no_id,beef,O,,
se2,cattle,SPATIAL_ENTITY,,
no_id,.,O,,

no_id,From,O,,
no_id,one,O,,
no_id,of,O,,
no_id,the,O,,
no_id,researchers,O,,
no_id,at,O,,
pl16,INPA,PLACE,,
no_id,",",O,,
se17,I,SPATIAL_ENTITY,,
no_id,received,O,,
no_id,the,O,,
no_id,images,O,,
no_id,below,O,,
no_id,which,O,,
no_id,show,O,,
no_id,the,O,,
pl17,forest,PLACE,,
no_id,in,O,,
no_id,1992,O,,
no_id,",",O,,
no_id,deforestation,O,,
no_id,by,O,,
no_id,2002,O,,
no_id,",",O,,
no_id,and,O,,
no_id,then,O,,
no_id,projected,O,,
no_id,deforestation,O,,
no_id,in,O,,
no_id,2033,O,,
no_id,(,O,,
no_id,deforestation,O,,
no_id,shown,O,,
no_id,in,O,,
no_id,red,O,,
no_id,),O,,
no_id,.,O,,

se18,I,SPATIAL_ENTITY,,
e8,talked,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,with,O,,
no_id,two,O,,
no_id,climate,O,,
no_id,modellers,O,,
s11,at,SPATIAL_SIGNAL,['QSLINK'],['trigger']
pl18,INPA,PLACE,['QSLINK'],['landmark']
no_id,",",O,,
no_id,Francis,O,,
no_id,and,O,,
no_id,Theotonio,O,,
no_id,(,O,,
no_id,shown,O,,
no_id,on,O,,
no_id,the,O,,
no_id,right,O,,
no_id,with,O,,
no_id,their,O,,
no_id,â€˜supercomputerâ€,O,,
no_id,™,O,,
no_id,),O,,
no_id,",",O,,
no_id,about,O,,
no_id,how,O,,
no_id,this,O,,
no_id,deforestation,O,,
no_id,would,O,,
no_id,affect,O,,
no_id,the,O,,
pl13,rainforest,PLACE,,
no_id,",",O,,
no_id,as,O,,
no_id,cutting,O,,
no_id,down,O,,
no_id,a,O,,
no_id,forest,O,,
no_id,changes,O,,
no_id,evaporation,O,,
no_id,and,O,,
no_id,thus,O,,
no_id,rain,O,,
no_id,patterns,O,,
no_id,.,O,,

no_id,If,O,,
no_id,the,O,,
no_id,entire,O,,
no_id,forest,O,,
no_id,were,O,,
no_id,cut,O,,
no_id,down,O,,
no_id,",",O,,
no_id,they,O,,
no_id,estimate,O,,
no_id,that,O,,
no_id,rainfall,O,,
no_id,would,O,,
no_id,decrease,O,,
no_id,on,O,,
no_id,average,O,,
no_id,30,O,,
no_id,%,O,,
no_id,",",O,,
no_id,with,O,,
no_id,many,O,,
no_id,areas,O,,
no_id,becoming,O,,
no_id,too,O,,
no_id,dry,O,,
no_id,for,O,,
no_id,forest,O,,
no_id,.,O,,

no_id,Indeed,O,,
no_id,",",O,,
no_id,one,O,,
no_id,study,O,,
no_id,suggests,O,,
no_id,that,O,,
no_id,there,O,,
no_id,are,O,,
no_id,two,O,,
no_id,stable,O,,
no_id,states,O,,
no_id,of,O,,
no_id,the,O,,
pl25,Amazon,PLACE,,
no_id,â€,O,,
no_id,“,O,,
no_id,one,O,,
no_id,state,O,,
no_id,like,O,,
no_id,the,O,,
no_id,rainforest,O,,
no_id,we,O,,
no_id,find,O,,
no_id,today,O,,
no_id,",",O,,
no_id,and,O,,
no_id,another,O,,
no_id,state,O,,
no_id,where,O,,
no_id,much,O,,
no_id,of,O,,
no_id,the,O,,
no_id,forest,O,,
no_id,is,O,,
no_id,dry,O,,
no_id,savannah,O,,
no_id,.,O,,

no_id,If,O,,
no_id,too,O,,
no_id,much,O,,
no_id,forest,O,,
no_id,is,O,,
no_id,cut,O,,
no_id,down,O,,
no_id,",",O,,
no_id,there,O,,
no_id,is,O,,
no_id,a,O,,
no_id,possibility,O,,
no_id,that,O,,
no_id,it,O,,
no_id,would,O,,
no_id,push,O,,
no_id,much,O,,
no_id,of,O,,
no_id,the,O,,
pl28,Amazon,PLACE,,
no_id,into,O,,
no_id,the,O,,
no_id,drier,O,,
no_id,state,O,,
no_id,",",O,,
no_id,unable,O,,
no_id,to,O,,
no_id,easily,O,,
no_id,return,O,,
no_id,to,O,,
no_id,forest,O,,
no_id,.,O,,

no_id,(,O,,
no_id,More,O,,
no_id,on,O,,
no_id,this,O,,
no_id,here,O,,
no_id,.,O,,

no_id,),O,,
no_id,These,O,,
no_id,studies,O,,
no_id,",",O,,
no_id,however,O,,
no_id,",",O,,
no_id,do,O,,
no_id,not,O,,
no_id,consider,O,,
no_id,the,O,,
no_id,effects,O,,
no_id,of,O,,
no_id,global,O,,
no_id,warming,O,,
no_id,.,O,,

no_id,To,O,,
no_id,be,O,,
no_id,sure,O,,
no_id,",",O,,
no_id,the,O,,
no_id,effects,O,,
no_id,of,O,,
no_id,global,O,,
no_id,warming,O,,
no_id,are,O,,
no_id,uncertain,O,,
no_id,because,O,,
no_id,large,O,,
no_id,scale,O,,
no_id,climate,O,,
no_id,models,O,,
no_id,are,O,,
no_id,not,O,,
no_id,good,O,,
no_id,at,O,,
no_id,modelling,O,,
no_id,rainfall,O,,
no_id,in,O,,
no_id,the,O,,
no_id,tropics,O,,
no_id,.,O,,

no_id,Nonetheless,O,,
no_id,",",O,,
no_id,a,O,,
no_id,few,O,,
no_id,models,O,,
no_id,(,O,,
no_id,not,O,,
no_id,all,O,,
no_id,),O,,
no_id,suggest,O,,
no_id,that,O,,
no_id,a,O,,
no_id,warmer,O,,
no_id,earth,O,,
no_id,means,O,,
no_id,a,O,,
no_id,much,O,,
no_id,drier,O,,
pl19,Amazon,PLACE,,
no_id,",",O,,
no_id,which,O,,
no_id,would,O,,
no_id,turn,O,,
no_id,much,O,,
no_id,of,O,,
no_id,the,O,,
pl20,basin,PLACE,,
no_id,into,O,,
no_id,savannah,O,,
no_id,.,O,,

no_id,This,O,,
no_id,may,O,,
no_id,be,O,,
no_id,wrong,O,,
no_id,.,O,,

no_id,It,O,,
no_id,may,O,,
no_id,also,O,,
no_id,be,O,,
no_id,correct,O,,
no_id,.,O,,

no_id,Decreasing,O,,
no_id,rain,O,,
no_id,and,O,,
no_id,savannahization,O,,
no_id,are,O,,
no_id,real,O,,
no_id,risks,O,,
no_id,to,O,,
no_id,the,O,,
pl21,rainforest,PLACE,,
no_id,.,O,,

no_id,Due,O,,
no_id,to,O,,
no_id,uncertainty,O,,
no_id,in,O,,
no_id,the,O,,
no_id,science,O,,
no_id,–,O,,
no_id,we,O,,
no_id,canâ€,O,,
no_id,™,O,,
no_id,t,O,,
no_id,be,O,,
no_id,sure,O,,
no_id,if,O,,
no_id,deforestation,O,,
no_id,or,O,,
no_id,global,O,,
no_id,warming,O,,
no_id,will,O,,
no_id,reduce,O,,
no_id,rain,O,,
no_id,–,O,,
no_id,it,O,,
no_id,is,O,,
no_id,difficult,O,,
no_id,to,O,,
no_id,put,O,,
no_id,percentages,O,,
no_id,on,O,,
no_id,these,O,,
no_id,risks,O,,
no_id,",",O,,
no_id,and,O,,
no_id,Theotonio,O,,
no_id,and,O,,
no_id,Francis,O,,
no_id,",",O,,
no_id,while,O,,
no_id,claiming,O,,
no_id,it,O,,
no_id,a,O,,
no_id,real,O,,
no_id,possibility,O,,
no_id,",",O,,
no_id,balked,O,,
no_id,at,O,,
no_id,guessing,O,,
no_id,its,O,,
no_id,probability,O,,
no_id,.,O,,

no_id,Nonetheless,O,,
no_id,",",O,,
no_id,if,O,,
no_id,it,O,,
no_id,is,O,,
no_id,true,O,,
no_id,",",O,,
no_id,the,O,,
no_id,results,O,,
no_id,are,O,,
no_id,very,O,,
no_id,bad,O,,
no_id,.,O,,

no_id,A,O,,
no_id,loss,O,,
no_id,of,O,,
no_id,the,O,,
pl31,Amazon,PLACE,,
no_id,would,O,,
no_id,not,O,,
no_id,only,O,,
no_id,loose,O,,
no_id,countless,O,,
no_id,species,O,,
no_id,",",O,,
no_id,but,O,,
no_id,also,O,,
m5,release,MOTION,['MOVELINK'],['trigger']
no_id,incredible,O,,
no_id,amounts,O,,
no_id,of,O,,
se3,carbon,SPATIAL_ENTITY,['MOVELINK'],['mover']
se3,dioxide,SPATIAL_ENTITY,['MOVELINK'],['mover']
ms2,to,MOTION_SIGNAL,,
no_id,the,O,,
pl32,atmosphere,PLACE,['MOVELINK'],['goal']
no_id,",",O,,
no_id,accelerating,O,,
no_id,global,O,,
no_id,warming,O,,
no_id,.,O,,

no_id,Do,O,,
no_id,we,O,,
no_id,really,O,,
no_id,want,O,,
no_id,to,O,,
no_id,find,O,,
no_id,out,O,,
no_id,if,O,,
no_id,it,O,,
no_id,is,O,,
no_id,true,O,,
no_id,or,O,,
no_id,not,O,,
no_id,?,O,,

no_id,My,O,,
no_id,last,O,,
no_id,full,O,,
no_id,day,O,,
no_id,in,O,,
pl33,Manaus,PLACE,,
no_id,",",O,,
se4,I,SPATIAL_ENTITY,,
m6,travelled,MOTION,['MOVELINK'],['trigger']
no_id,with,O,,
se5,Alexender,SPATIAL_ENTITY,,
no_id,",",O,,
no_id,one,O,,
no_id,of,O,,
no_id,my,O,,
no_id,hosts,O,,
no_id,",",O,,
ms4,to,MOTION_SIGNAL,,
no_id,a,O,,
